id,DOI
1375,https://doi.org/10.1145/1518701.1519001
1376,https://doi.org/10.1145/3257005
1377,https://doi.org/10.1145/1518701.1519003
1378,https://doi.org/10.1145/1518701.1519004
1379,https://doi.org/10.1145/1518701.1519005
1380,https://doi.org/10.1145/3257006
1381,https://doi.org/10.1145/1518701.1519007
1382,https://doi.org/10.1145/1518701.1519008
1383,https://doi.org/10.1145/1518701.1519009
1384,https://doi.org/10.1145/1518701.1519010
1385,https://doi.org/10.1145/3257007
1386,https://doi.org/10.1145/1518701.1519012
1387,https://doi.org/10.1145/1518701.1519013
1388,https://doi.org/10.1145/1518701.1519014
1389,https://doi.org/10.1145/3257008
1390,https://doi.org/10.1145/1518701.1519016
1391,https://doi.org/10.1145/1518701.1519017
1392,https://doi.org/10.1145/1518701.1519018
1393,https://doi.org/10.1145/1518701.1519019
1394,https://doi.org/10.1145/3257009
1395,https://doi.org/10.1145/1518701.1519021
1396,https://doi.org/10.1145/1518701.1519022
1397,https://doi.org/10.1145/1518701.1519023
1398,https://doi.org/10.1145/3257010
1399,https://doi.org/10.1145/1518701.1519025
1400,https://doi.org/10.1145/1518701.1519026
1401,https://doi.org/10.1145/1518701.1519027
1402,https://doi.org/10.1145/1518701.1519028
1403,https://doi.org/10.1145/3257011
1404,https://doi.org/10.1145/1518701.1519030
1405,https://doi.org/10.1145/1518701.1519031
1406,https://doi.org/10.1145/1518701.1519032
1407,https://doi.org/10.1145/1518701.1519033
1408,https://doi.org/10.1145/3257012
1409,https://doi.org/10.1145/1518701.1519035
1410,https://doi.org/10.1145/1518701.1519036
1411,https://doi.org/10.1145/1518701.1519037
1412,https://doi.org/10.1145/1518701.1519038
1413,https://doi.org/10.1145/3257013
1414,https://doi.org/10.1145/1518701.1519040
1415,https://doi.org/10.1145/1518701.1519041
1416,https://doi.org/10.1145/1518701.1519042
1417,https://doi.org/10.1145/3257014
1418,https://doi.org/10.1145/1518701.1519044
1419,https://doi.org/10.1145/1518701.1519045
1420,https://doi.org/10.1145/1518701.1519046
1421,https://doi.org/10.1145/1518701.1519047
1422,https://doi.org/10.1145/1518701.1519048
1423,https://doi.org/10.1145/3257015
1424,https://doi.org/10.1145/1518701.1519050
1425,https://doi.org/10.1145/1518701.1519051
1426,https://doi.org/10.1145/1518701.1519052
1427,https://doi.org/10.1145/3257016
1428,https://doi.org/10.1145/1518701.1519054
1429,https://doi.org/10.1145/1518701.1519055
1430,https://doi.org/10.1145/1518701.1519056
1431,https://doi.org/10.1145/3257017
1432,https://doi.org/10.1145/1518701.1519058
1433,https://doi.org/10.1145/1518701.1519059
1434,https://doi.org/10.1145/1518701.1519060
1435,https://doi.org/10.1145/1518701.1519061
1436,https://doi.org/10.1145/3257018
1437,https://doi.org/10.1145/1518701.1519063
1438,https://doi.org/10.1145/1518701.1519064
1439,https://doi.org/10.1145/1518701.2167140
1440,https://doi.org/10.1145/1518701.2167141
1441,https://doi.org/10.1145/1518701.2167142
1442,https://doi.org/10.1145/1518701.2167143
1443,https://doi.org/10.1145/1518701.2167144
1444,https://doi.org/10.1145/1518701.2167145
1445,https://doi.org/10.1145/1518701.2167146
1446,https://doi.org/10.1145/1518701.2167148
1447,https://doi.org/10.1145/1518701.2167149
1448,https://doi.org/10.1145/1518701.2167150
1449,https://doi.org/10.1145/1518701.2167151
1450,https://doi.org/10.1145/1518701.2167152
1451,https://doi.org/10.1145/3251811
1452,https://doi.org/10.1145/1753326.1753328
1453,https://doi.org/10.1145/1753326.1753329
1454,https://doi.org/10.1145/1753326.1753330
1455,https://doi.org/10.1145/3251812
1456,https://doi.org/10.1145/1753326.1753332
1457,https://doi.org/10.1145/1753326.1753333
1458,https://doi.org/10.1145/1753326.1753334
1459,https://doi.org/10.1145/3251813
1460,https://doi.org/10.1145/1753326.1753336
1461,https://doi.org/10.1145/1753326.1753337
1462,https://doi.org/10.1145/1753326.1753338
1463,https://doi.org/10.1145/3251814
1464,https://doi.org/10.1145/1753326.1753340
1465,https://doi.org/10.1145/1753326.1753341
1466,https://doi.org/10.1145/1753326.1753342
1467,https://doi.org/10.1145/1753326.1753343
1468,https://doi.org/10.1145/3251815
1469,https://doi.org/10.1145/1753326.1753345
1470,https://doi.org/10.1145/1753326.1753346
1471,https://doi.org/10.1145/1753326.1753347
1472,https://doi.org/10.1145/3251816
1473,https://doi.org/10.1145/1753326.1753349
1474,https://doi.org/10.1145/1753326.1753350
1475,https://doi.org/10.1145/1753326.1753351
1476,https://doi.org/10.1145/3251817
1477,https://doi.org/10.1145/1753326.1753353
1478,https://doi.org/10.1145/1753326.1753354
1479,https://doi.org/10.1145/1753326.1753355
1480,https://doi.org/10.1145/3251818
1481,https://doi.org/10.1145/1753326.1753357
1482,https://doi.org/10.1145/1753326.1753358
1483,https://doi.org/10.1145/1753326.1753359
1484,https://doi.org/10.1145/3251819
1485,https://doi.org/10.1145/1753326.1753361
1486,https://doi.org/10.1145/1753326.1753362
1487,https://doi.org/10.1145/1753326.1753363
1488,https://doi.org/10.1145/3251820
1489,https://doi.org/10.1145/1753326.1753365
1490,https://doi.org/10.1145/1753326.1753366
1491,https://doi.org/10.1145/1753326.1753367
1492,https://doi.org/10.1145/3251821
1493,https://doi.org/10.1145/1753326.1753369
1494,https://doi.org/10.1145/1753326.1753370
1495,https://doi.org/10.1145/1753326.1753371
1496,https://doi.org/10.1145/3251822
1497,https://doi.org/10.1145/1753326.1753373
1498,https://doi.org/10.1145/1753326.1753374
1499,https://doi.org/10.1145/1753326.1753375
1500,https://doi.org/10.1145/1753326.1753376
1501,https://doi.org/10.1145/3251823
1502,https://doi.org/10.1145/1753326.1753378
1503,https://doi.org/10.1145/1753326.1753379
1504,https://doi.org/10.1145/1753326.1753380
1505,https://doi.org/10.1145/3251824
1506,https://doi.org/10.1145/1753326.1753382
1507,https://doi.org/10.1145/1753326.1753383
1508,https://doi.org/10.1145/1753326.1753384
1509,https://doi.org/10.1145/3251825
1510,https://doi.org/10.1145/1753326.1753386
1511,https://doi.org/10.1145/1753326.1753387
1512,https://doi.org/10.1145/1753326.1753388
1513,https://doi.org/10.1145/3251826
1514,https://doi.org/10.1145/1753326.1753390
1515,https://doi.org/10.1145/3251827
1516,https://doi.org/10.1145/1753326.1753392
1517,https://doi.org/10.1145/1753326.1753393
1518,https://doi.org/10.1145/1753326.1753394
1519,https://doi.org/10.1145/3251828
1520,https://doi.org/10.1145/1753326.1753396
1521,https://doi.org/10.1145/1753326.1753397
1522,https://doi.org/10.1145/1753326.1753398
1523,https://doi.org/10.1145/3251829
1524,https://doi.org/10.1145/1753326.1753400
1525,https://doi.org/10.1145/1753326.1753401
1526,https://doi.org/10.1145/1753326.1753402
1527,https://doi.org/10.1145/3251830
1528,https://doi.org/10.1145/1753326.1753404
1529,https://doi.org/10.1145/1753326.1753405
1530,https://doi.org/10.1145/1753326.1753406
1531,https://doi.org/10.1145/3251831
1532,https://doi.org/10.1145/1753326.1753408
1533,https://doi.org/10.1145/1753326.1753409
1534,https://doi.org/10.1145/1753326.1753410
1535,https://doi.org/10.1145/3251832
1536,https://doi.org/10.1145/1753326.1753412
1537,https://doi.org/10.1145/1753326.1753413
1538,https://doi.org/10.1145/1753326.1753414
1539,https://doi.org/10.1145/1753326.1753415
1540,https://doi.org/10.1145/3251833
1541,https://doi.org/10.1145/1753326.1753417
1542,https://doi.org/10.1145/1753326.1753418
1543,https://doi.org/10.1145/1753326.1753419
1544,https://doi.org/10.1145/3251834
1545,https://doi.org/10.1145/1753326.1753421
1546,https://doi.org/10.1145/1753326.1753422
1547,https://doi.org/10.1145/1753326.1753423
1548,https://doi.org/10.1145/1753326.1753424
1549,https://doi.org/10.1145/3251835
1550,https://doi.org/10.1145/1753326.1753426
1551,https://doi.org/10.1145/1753326.1753427
1552,https://doi.org/10.1145/1753326.1753428
1553,https://doi.org/10.1145/3251836
1554,https://doi.org/10.1145/1753326.1753430
1555,https://doi.org/10.1145/1753326.1753431
1556,https://doi.org/10.1145/1753326.1753432
1557,https://doi.org/10.1145/3251837
1558,https://doi.org/10.1145/1753326.1753434
1559,https://doi.org/10.1145/1753326.1753435
1560,https://doi.org/10.1145/1753326.1753436
1561,https://doi.org/10.1145/3251838
1562,https://doi.org/10.1145/1753326.1753438
1563,https://doi.org/10.1145/1753326.1753439
1564,https://doi.org/10.1145/1753326.1753440
1565,https://doi.org/10.1145/1753326.1753441
1566,https://doi.org/10.1145/3251839
1567,https://doi.org/10.1145/1753326.1753443
1568,https://doi.org/10.1145/1753326.1753444
1569,https://doi.org/10.1145/1753326.1753445
1570,https://doi.org/10.1145/3251840
1571,https://doi.org/10.1145/1753326.1753447
1572,https://doi.org/10.1145/1753326.1753448
1573,https://doi.org/10.1145/1753326.1753449
1574,https://doi.org/10.1145/3251841
1575,https://doi.org/10.1145/1753326.1753451
1576,https://doi.org/10.1145/1753326.1753452
1577,https://doi.org/10.1145/1753326.1753453
1578,https://doi.org/10.1145/1753326.1753454
1579,https://doi.org/10.1145/3251842
1580,https://doi.org/10.1145/1753326.1753456
1581,https://doi.org/10.1145/1753326.1753457
1582,https://doi.org/10.1145/1753326.1753458
1583,https://doi.org/10.1145/1753326.1753459
1584,https://doi.org/10.1145/3251843
1585,https://doi.org/10.1145/1753326.1753461
1586,https://doi.org/10.1145/1753326.1753462
1587,https://doi.org/10.1145/3251844
1588,https://doi.org/10.1145/1753326.1753464
1589,https://doi.org/10.1145/1753326.1753465
1590,https://doi.org/10.1145/1753326.1753466
1591,https://doi.org/10.1145/3251845
1592,https://doi.org/10.1145/1753326.1753468
1593,https://doi.org/10.1145/1753326.1753469
1594,https://doi.org/10.1145/1753326.1753470
1595,https://doi.org/10.1145/3251846
1596,https://doi.org/10.1145/1753326.1753472
1597,https://doi.org/10.1145/1753326.1753473
1598,https://doi.org/10.1145/1753326.1753474
1599,https://doi.org/10.1145/3251847
1600,https://doi.org/10.1145/1753326.1753476
1601,https://doi.org/10.1145/1753326.1753477
1602,https://doi.org/10.1145/1753326.1753478
1603,https://doi.org/10.1145/3251848
1604,https://doi.org/10.1145/1753326.1753480
1605,https://doi.org/10.1145/1753326.1753481
1606,https://doi.org/10.1145/1753326.1753482
1607,https://doi.org/10.1145/3251849
1608,https://doi.org/10.1145/1753326.1753484
1609,https://doi.org/10.1145/1753326.1753485
1610,https://doi.org/10.1145/1753326.1753486
1611,https://doi.org/10.1145/3251850
1612,https://doi.org/10.1145/1753326.1753488
1613,https://doi.org/10.1145/1753326.1753489
1614,https://doi.org/10.1145/1753326.1753490
1615,https://doi.org/10.1145/1753326.1753491
1616,https://doi.org/10.1145/1753326.1753492
1617,https://doi.org/10.1145/3251851
1618,https://doi.org/10.1145/1753326.1753494
1619,https://doi.org/10.1145/1753326.1753495
1620,https://doi.org/10.1145/1753326.1753496
1621,https://doi.org/10.1145/3251852
1622,https://doi.org/10.1145/1753326.1753498
1623,https://doi.org/10.1145/1753326.1753499
1624,https://doi.org/10.1145/1753326.1753500
1625,https://doi.org/10.1145/3251853
1626,https://doi.org/10.1145/1753326.1753502
1627,https://doi.org/10.1145/1753326.1753503
1628,https://doi.org/10.1145/1753326.1753504
1629,https://doi.org/10.1145/1753326.1753505
1630,https://doi.org/10.1145/3251854
1631,https://doi.org/10.1145/1753326.1753507
1632,https://doi.org/10.1145/1753326.1753508
1633,https://doi.org/10.1145/1753326.1753509
1634,https://doi.org/10.1145/3251855
1635,https://doi.org/10.1145/1753326.1753511
1636,https://doi.org/10.1145/1753326.1753512
1637,https://doi.org/10.1145/1753326.1753513
1638,https://doi.org/10.1145/1753326.1753514
1639,https://doi.org/10.1145/3251856
1640,https://doi.org/10.1145/1753326.1753516
1641,https://doi.org/10.1145/1753326.1753517
1642,https://doi.org/10.1145/1753326.1753518
1643,https://doi.org/10.1145/3251857
1644,https://doi.org/10.1145/1753326.1753520
1645,https://doi.org/10.1145/1753326.1753521
1646,https://doi.org/10.1145/1753326.1753522
1647,https://doi.org/10.1145/3251858
1648,https://doi.org/10.1145/1753326.1753524
1649,https://doi.org/10.1145/1753326.1753525
1650,https://doi.org/10.1145/1753326.1753526
1651,https://doi.org/10.1145/1753326.1753527
1652,https://doi.org/10.1145/3251859
1653,https://doi.org/10.1145/1753326.1753529
1654,https://doi.org/10.1145/1753326.1753530
1655,https://doi.org/10.1145/1753326.1753531
1656,https://doi.org/10.1145/1753326.1753532
1657,https://doi.org/10.1145/3251860
1658,https://doi.org/10.1145/1753326.1753534
1659,https://doi.org/10.1145/1753326.1753535
1660,https://doi.org/10.1145/1753326.1753536
1661,https://doi.org/10.1145/3251861
1662,https://doi.org/10.1145/1753326.1753538
1663,https://doi.org/10.1145/1753326.1753539
1664,https://doi.org/10.1145/3251862
1665,https://doi.org/10.1145/1753326.1753541
1666,https://doi.org/10.1145/1753326.1753542
1667,https://doi.org/10.1145/1753326.1753543
1668,https://doi.org/10.1145/3251863
1669,https://doi.org/10.1145/1753326.1753545
1670,https://doi.org/10.1145/1753326.1753546
1671,https://doi.org/10.1145/1753326.1753547
1672,https://doi.org/10.1145/1753326.1753548
1673,https://doi.org/10.1145/3251864
1674,https://doi.org/10.1145/1753326.1753550
1675,https://doi.org/10.1145/1753326.1753551
1676,https://doi.org/10.1145/1753326.1753552
1677,https://doi.org/10.1145/3251865
1678,https://doi.org/10.1145/1753326.1753554
1679,https://doi.org/10.1145/1753326.1753555
1680,https://doi.org/10.1145/1753326.1753556
1681,https://doi.org/10.1145/1753326.1753557
1682,https://doi.org/10.1145/3251866
1683,https://doi.org/10.1145/1753326.1753559
1684,https://doi.org/10.1145/1753326.1753560
1685,https://doi.org/10.1145/1753326.1753561
1686,https://doi.org/10.1145/3251867
1687,https://doi.org/10.1145/1753326.1753563
1688,https://doi.org/10.1145/1753326.1753564
1689,https://doi.org/10.1145/1753326.1753565
1690,https://doi.org/10.1145/3251868
1691,https://doi.org/10.1145/1753326.1753567
1692,https://doi.org/10.1145/1753326.1753568
1693,https://doi.org/10.1145/1753326.1753569
1694,https://doi.org/10.1145/3251869
1695,https://doi.org/10.1145/1753326.1753571
1696,https://doi.org/10.1145/1753326.1753572
1697,https://doi.org/10.1145/1753326.1753573
1698,https://doi.org/10.1145/1753326.1753574
1699,https://doi.org/10.1145/3251870
1700,https://doi.org/10.1145/1753326.1753576
1701,https://doi.org/10.1145/1753326.1753577
1702,https://doi.org/10.1145/1753326.1753578
1703,https://doi.org/10.1145/3251871
1704,https://doi.org/10.1145/1753326.1753580
1705,https://doi.org/10.1145/1753326.1753581
1706,https://doi.org/10.1145/3251872
1707,https://doi.org/10.1145/1753326.1753583
1708,https://doi.org/10.1145/1753326.1753585
1709,https://doi.org/10.1145/1753326.1753584
1710,https://doi.org/10.1145/3251873
1711,https://doi.org/10.1145/1753326.1753587
1712,https://doi.org/10.1145/1753326.1753588
1713,https://doi.org/10.1145/1753326.1753589
1714,https://doi.org/10.1145/1753326.1753590
1715,https://doi.org/10.1145/3251874
1716,https://doi.org/10.1145/1753326.1753592
1717,https://doi.org/10.1145/1753326.1753593
1718,https://doi.org/10.1145/1753326.1753594
1719,https://doi.org/10.1145/3251875
1720,https://doi.org/10.1145/1753326.1753596
1721,https://doi.org/10.1145/1753326.1753597
1722,https://doi.org/10.1145/1753326.1753598
1723,https://doi.org/10.1145/3251876
1724,https://doi.org/10.1145/1753326.1753600
1725,https://doi.org/10.1145/1753326.1753601
1726,https://doi.org/10.1145/1753326.1753602
1727,https://doi.org/10.1145/3251877
1728,https://doi.org/10.1145/1753326.1753604
1729,https://doi.org/10.1145/1753326.1753605
1730,https://doi.org/10.1145/1753326.1753606
1731,https://doi.org/10.1145/1753326.1753607
1732,https://doi.org/10.1145/3251878
1733,https://doi.org/10.1145/1753326.1753609
1734,https://doi.org/10.1145/1753326.1753610
1735,https://doi.org/10.1145/1753326.1753611
1736,https://doi.org/10.1145/3251879
1737,https://doi.org/10.1145/1753326.1753613
1738,https://doi.org/10.1145/1753326.1753614
1739,https://doi.org/10.1145/1753326.1753615
1740,https://doi.org/10.1145/1753326.1753616
1741,https://doi.org/10.1145/1753326.1753618
1742,https://doi.org/10.1145/1753326.1753619
1743,https://doi.org/10.1145/3251880
1744,https://doi.org/10.1145/1753326.1753620
1745,https://doi.org/10.1145/3251881
1746,https://doi.org/10.1145/1753326.1753622
1747,https://doi.org/10.1145/1753326.1753623
1748,https://doi.org/10.1145/1753326.1753625
1749,https://doi.org/10.1145/3251882
1750,https://doi.org/10.1145/1753326.1753627
1751,https://doi.org/10.1145/1753326.1753628
1752,https://doi.org/10.1145/1753326.1753629
1753,https://doi.org/10.1145/3251883
1754,https://doi.org/10.1145/1753326.1753631
1755,https://doi.org/10.1145/1753326.1753632
1756,https://doi.org/10.1145/1753326.1753633
1757,https://doi.org/10.1145/3251884
1758,https://doi.org/10.1145/1753326.1753635
1759,https://doi.org/10.1145/1753326.1753636
1760,https://doi.org/10.1145/1753326.1753637
1761,https://doi.org/10.1145/1753326.1753638
1762,https://doi.org/10.1145/3251885
1763,https://doi.org/10.1145/1753326.1753640
1764,https://doi.org/10.1145/1753326.1753641
1765,https://doi.org/10.1145/1753326.1753642
1766,https://doi.org/10.1145/1753326.1753643
1767,https://doi.org/10.1145/3251886
1768,https://doi.org/10.1145/1753326.1753645
1769,https://doi.org/10.1145/1753326.1753646
1770,https://doi.org/10.1145/1753326.1753647
1771,https://doi.org/10.1145/3251887
1772,https://doi.org/10.1145/1753326.1753649
1773,https://doi.org/10.1145/1753326.1753650
1774,https://doi.org/10.1145/1753326.1753651
1775,https://doi.org/10.1145/3251888
1776,https://doi.org/10.1145/1753326.1753653
1777,https://doi.org/10.1145/1753326.1753654
1778,https://doi.org/10.1145/1753326.1753655
1779,https://doi.org/10.1145/3251889
1780,https://doi.org/10.1145/1753326.1753657
1781,https://doi.org/10.1145/1753326.1753658
1782,https://doi.org/10.1145/1753326.1753659
1783,https://doi.org/10.1145/3251890
1784,https://doi.org/10.1145/1753326.1753661
1785,https://doi.org/10.1145/1753326.1753662
1786,https://doi.org/10.1145/1753326.1753663
1787,https://doi.org/10.1145/3251891
1788,https://doi.org/10.1145/1753326.1753665
1789,https://doi.org/10.1145/1753326.1753666
1790,https://doi.org/10.1145/1753326.1753667
1791,https://doi.org/10.1145/3251892
1792,https://doi.org/10.1145/1753326.1753669
1793,https://doi.org/10.1145/1753326.1753670
1794,https://doi.org/10.1145/1753326.1753671
1795,https://doi.org/10.1145/3251893
1796,https://doi.org/10.1145/1753326.1753673
1797,https://doi.org/10.1145/1753326.1753674
1798,https://doi.org/10.1145/1753326.1753675
1799,https://doi.org/10.1145/3251894
1800,https://doi.org/10.1145/1753326.1753677
1801,https://doi.org/10.1145/1753326.1753678
1802,https://doi.org/10.1145/1753326.1753679
1803,https://doi.org/10.1145/3251895
1804,https://doi.org/10.1145/1753326.1753681
1805,https://doi.org/10.1145/1753326.1753682
1806,https://doi.org/10.1145/1753326.1753683
1807,https://doi.org/10.1145/3251896
1808,https://doi.org/10.1145/1753326.1753685
1809,https://doi.org/10.1145/1753326.1753686
1810,https://doi.org/10.1145/1753326.1753687
1811,https://doi.org/10.1145/1753326.1753688
1812,https://doi.org/10.1145/1753326.1753689
1813,https://doi.org/10.1145/3251897
1814,https://doi.org/10.1145/1753326.1753691
1815,https://doi.org/10.1145/1753326.1753692
1816,https://doi.org/10.1145/1753326.1753693
1817,https://doi.org/10.1145/3251898
1818,https://doi.org/10.1145/1753326.1753695
1819,https://doi.org/10.1145/1753326.1753696
1820,https://doi.org/10.1145/1753326.1753697
1821,https://doi.org/10.1145/3251899
1822,https://doi.org/10.1145/1753326.1753699
1823,https://doi.org/10.1145/1753326.1753700
1824,https://doi.org/10.1145/1753326.1753701
1825,https://doi.org/10.1145/3251900
1826,https://doi.org/10.1145/1753326.1753703
1827,https://doi.org/10.1145/1753326.1753704
1828,https://doi.org/10.1145/3251901
1829,https://doi.org/10.1145/1753326.1753706
1830,https://doi.org/10.1145/1753326.1753707
1831,https://doi.org/10.1145/3251902
1832,https://doi.org/10.1145/1753326.1753709
1833,https://doi.org/10.1145/3251903
1834,https://doi.org/10.1145/1753326.1753711
1835,https://doi.org/10.1145/1753326.1753712
1836,https://doi.org/10.1145/3251904
1837,https://doi.org/10.1145/1753326.1753714
1838,https://doi.org/10.1145/1753326.1753715
1839,https://doi.org/10.1145/1753326.1753716
1840,https://doi.org/10.1145/3251905
1841,https://doi.org/10.1145/1753326.1753718
1842,https://doi.org/10.1145/1753326.1753719
1843,https://doi.org/10.1145/1753326.1753720
1844,https://doi.org/10.1145/1753326.1753721
1845,https://doi.org/10.1145/3251906
1846,https://doi.org/10.1145/1753326.1753723
1847,https://doi.org/10.1145/1753326.1753724
1848,https://doi.org/10.1145/1753326.1753725
1849,https://doi.org/10.1145/1753326.2167153
1850,https://doi.org/10.1145/1753326.2167154
1851,https://doi.org/10.1145/1753326.2167155
1852,https://doi.org/10.1145/1753326.2167156
1853,https://doi.org/10.1145/1753326.2167157
1854,https://doi.org/10.1145/1753326.2167158
1855,https://doi.org/10.1145/1753326.2167159
1856,https://doi.org/10.1145/1753326.2167160
1857,https://doi.org/10.1145/1753326.2167161
1858,https://doi.org/10.1145/1753326.2167162
1859,https://doi.org/10.1145/1753326.2167163
1860,https://doi.org/10.1145/1753326.2167164
1861,https://doi.org/10.1145/1753326.2167165
1862,https://doi.org/10.1145/3248970
1863,https://doi.org/10.1145/1978942.1978944
1864,https://doi.org/10.1145/1978942.1978945
1865,https://doi.org/10.1145/1978942.1978946
1866,https://doi.org/10.1145/1978942.1978947
1867,https://doi.org/10.1145/1978942.1978948
1868,https://doi.org/10.1145/3248971
1869,https://doi.org/10.1145/1978942.1978950
1870,https://doi.org/10.1145/1978942.1978951
1871,https://doi.org/10.1145/1978942.1978952
1872,https://doi.org/10.1145/1978942.1978953
1873,https://doi.org/10.1145/3248972
1874,https://doi.org/10.1145/1978942.1978955
1875,https://doi.org/10.1145/1978942.1978956
1876,https://doi.org/10.1145/1978942.1978957
1877,https://doi.org/10.1145/1978942.1978958
1878,https://doi.org/10.1145/3248973
1879,https://doi.org/10.1145/1978942.1978960
1880,https://doi.org/10.1145/1978942.1978961
1881,https://doi.org/10.1145/1978942.1978962
1882,https://doi.org/10.1145/1978942.1978963
1883,https://doi.org/10.1145/3248974
1884,https://doi.org/10.1145/1978942.1978965
1885,https://doi.org/10.1145/1978942.1978966
1886,https://doi.org/10.1145/1978942.1978967
1887,https://doi.org/10.1145/3248975
1888,https://doi.org/10.1145/1978942.1978969
1889,https://doi.org/10.1145/1978942.1978970
1890,https://doi.org/10.1145/1978942.1978971
1891,https://doi.org/10.1145/1978942.1978972
1892,https://doi.org/10.1145/3248976
1893,https://doi.org/10.1145/1978942.1978974
1894,https://doi.org/10.1145/1978942.1978975
1895,https://doi.org/10.1145/1978942.1978976
1896,https://doi.org/10.1145/1978942.1978977
1897,https://doi.org/10.1145/3248977
1898,https://doi.org/10.1145/1978942.1978979
1899,https://doi.org/10.1145/1978942.1978980
1900,https://doi.org/10.1145/1978942.1978981
1901,https://doi.org/10.1145/3248978
1902,https://doi.org/10.1145/1978942.1978983
1903,https://doi.org/10.1145/1978942.1978984
1904,https://doi.org/10.1145/1978942.1978985
1905,https://doi.org/10.1145/1978942.1978986
1906,https://doi.org/10.1145/3248979
1907,https://doi.org/10.1145/1978942.1978988
1908,https://doi.org/10.1145/1978942.1978989
1909,https://doi.org/10.1145/1978942.1978990
1910,https://doi.org/10.1145/1978942.1978991
1911,https://doi.org/10.1145/1978942.1978992
1912,https://doi.org/10.1145/3248980
1913,https://doi.org/10.1145/1978942.1978994
1914,https://doi.org/10.1145/1978942.1978995
1915,https://doi.org/10.1145/1978942.1978996
1916,https://doi.org/10.1145/1978942.1978997
1917,https://doi.org/10.1145/3248981
1918,https://doi.org/10.1145/1978942.1978999
1919,https://doi.org/10.1145/1978942.1979000
1920,https://doi.org/10.1145/1978942.1979001
1921,https://doi.org/10.1145/3248982
1922,https://doi.org/10.1145/1978942.1979003
1923,https://doi.org/10.1145/1978942.1979004
1924,https://doi.org/10.1145/1978942.1979005
1925,https://doi.org/10.1145/1978942.1979006
1926,https://doi.org/10.1145/3248983
1927,https://doi.org/10.1145/1978942.1979008
1928,https://doi.org/10.1145/1978942.1979009
1929,https://doi.org/10.1145/1978942.1979010
1930,https://doi.org/10.1145/1978942.1979011
1931,https://doi.org/10.1145/3248984
1932,https://doi.org/10.1145/1978942.1979013
1933,https://doi.org/10.1145/1978942.1979014
1934,https://doi.org/10.1145/3248985
1935,https://doi.org/10.1145/1978942.1979016
1936,https://doi.org/10.1145/1978942.1979017
1937,https://doi.org/10.1145/1978942.1979018
1938,https://doi.org/10.1145/1978942.1979019
1939,https://doi.org/10.1145/1978942.1979020
1940,https://doi.org/10.1145/3248986
1941,https://doi.org/10.1145/1978942.1979022
1942,https://doi.org/10.1145/1978942.1979023
1943,https://doi.org/10.1145/1978942.1979024
1944,https://doi.org/10.1145/1978942.1979025
1945,https://doi.org/10.1145/3248987
1946,https://doi.org/10.1145/1978942.1979027
1947,https://doi.org/10.1145/1978942.1979028
1948,https://doi.org/10.1145/1978942.1979029
1949,https://doi.org/10.1145/1978942.1979030
1950,https://doi.org/10.1145/1978942.1979031
1951,https://doi.org/10.1145/3248988
1952,https://doi.org/10.1145/1978942.1979033
1953,https://doi.org/10.1145/1978942.1979034
1954,https://doi.org/10.1145/1978942.1979035
1955,https://doi.org/10.1145/3248989
1956,https://doi.org/10.1145/1978942.1979037
1957,https://doi.org/10.1145/1978942.1979038
1958,https://doi.org/10.1145/1978942.1979039
1959,https://doi.org/10.1145/3248990
1960,https://doi.org/10.1145/1978942.1979041
1961,https://doi.org/10.1145/1978942.1979042
1962,https://doi.org/10.1145/1978942.1979043
1963,https://doi.org/10.1145/1978942.1979044
1964,https://doi.org/10.1145/3248991
1965,https://doi.org/10.1145/1978942.1979046
1966,https://doi.org/10.1145/1978942.1979047
1967,https://doi.org/10.1145/1978942.1979048
1968,https://doi.org/10.1145/1978942.1979049
1969,https://doi.org/10.1145/1978942.1979050
1970,https://doi.org/10.1145/3248992
1971,https://doi.org/10.1145/1978942.1979052
1972,https://doi.org/10.1145/1978942.1979053
1973,https://doi.org/10.1145/1978942.1979054
1974,https://doi.org/10.1145/1978942.1979055
1975,https://doi.org/10.1145/1978942.1979056
1976,https://doi.org/10.1145/3248993
1977,https://doi.org/10.1145/1978942.1979058
1978,https://doi.org/10.1145/1978942.1979059
1979,https://doi.org/10.1145/1978942.1979060
1980,https://doi.org/10.1145/1978942.1979061
1981,https://doi.org/10.1145/1978942.1979062
1982,https://doi.org/10.1145/3248994
1983,https://doi.org/10.1145/1978942.1979064
1984,https://doi.org/10.1145/1978942.1979065
1985,https://doi.org/10.1145/1978942.1979066
1986,https://doi.org/10.1145/1978942.1979067
1987,https://doi.org/10.1145/1978942.1979068
1988,https://doi.org/10.1145/3248995
1989,https://doi.org/10.1145/1978942.1979070
1990,https://doi.org/10.1145/1978942.1979071
1991,https://doi.org/10.1145/1978942.1979072
1992,https://doi.org/10.1145/1978942.1979073
1993,https://doi.org/10.1145/3248996
1994,https://doi.org/10.1145/1978942.1979075
1995,https://doi.org/10.1145/3248997
1996,https://doi.org/10.1145/1978942.1979077
1997,https://doi.org/10.1145/1978942.1979078
1998,https://doi.org/10.1145/1978942.1979079
1999,https://doi.org/10.1145/3248998
2000,https://doi.org/10.1145/1978942.1979081
2001,https://doi.org/10.1145/1978942.1979082
2002,https://doi.org/10.1145/1978942.1979083
2003,https://doi.org/10.1145/3248999
2004,https://doi.org/10.1145/1978942.1979085
2005,https://doi.org/10.1145/1978942.1979086
2006,https://doi.org/10.1145/1978942.1979087
